"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202007","CABA","Comuna 15",4,123,110,457329,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5977603,-58.4408726
"202007","CABA","Comuna 15",4,184,162,681721,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5977603,-58.4408726
"202007","CABA","Comuna 5",4,100,100,125000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6020978,-58.4299968
"202007","CABA","Comuna 15",4,123,110,472571,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5977603,-58.4408726
"202007","CABA","Comuna 11",4,81,69,175000,"USD","EXCELENTE SEMIPISO 4 AMB - BALCÓN, PATIO, Y 2 COCHERAS!","Departamento","Venta",-34.6155009,-58.4747001
"202007","CABA","Comuna 5",4,102,94,280001,"USD","Departamento de 4 ambientes en Venta en Parque centenario","Departamento","Venta",-34.6010941,-58.4298434
"202007","CABA","Comuna 5",4,101,101,230001,"USD","Departamento de 4 ambientes en Venta en Parque centenario","Departamento","Venta",-34.6009364,-58.4298191
"202007","CABA","Comuna 5",4,100,100,125000,"USD","Departamento de 4 ambientes en Venta en Parque centenario","Departamento","Venta",-34.6020978,-58.4299968
"202007","CABA","Comuna 3",5,130,130,345001,"USD","Depto.tipo casa de 5 ambientes en Venta en Boedo","PH","Venta",-34.6195575,-58.4075762
"202007","CABA","Comuna 3",5,130,130,345001,"USD","Depto.tipo casa de 5 ambientes en Venta en Balvanera","PH","Venta",-34.6195575,-58.4075762
"202007","CABA","Comuna 13",5,340,240,675000,"USD","PH - Colegiales","PH","Venta",-34.5775862,-58.4598406
"202007","CABA","Comuna 15",5,149,149,260001,"USD","Depto.tipo casa de 5 ambientes en Venta en Villa crespo","PH","Venta",-34.6020458,-58.4439422
"202007","CABA","Comuna 12",5,120,120,255000,"USD","Depto.tipo casa de 5 ambientes en Venta en Villa ortuzar","PH","Venta",-34.5773675,-58.4747932
"202007","CABA","Comuna 12",5,120,120,255001,"USD","Depto.tipo casa de 5 ambientes en Venta en Villa urquiza","PH","Venta",-34.5773675,-58.4747932
"202007","CABA","Comuna 7",5,300,200,190000,"USD","PH 5 ambientes - Venta - Parque Chacabuco","PH","Venta",-34.6400759,-58.4296637
"202007","GBA","Tigre",5,286,217,515000,"USD","Venta casa en Barrio Castaños Nordelta","Casa","Venta",-34.432761,-58.649802
"202007","GBA","Tigre",5,120,120,170000,"USD","Casas de Santa María Villanueva en venta Tigre Eidico","Casa","Venta",-34.3797944,-58.6913964
"202007","GBA","Ezeiza",5,205,173,130000,"USD","VENTA CASA DE 5 AMBIENTES TRISTAN SUAREZ EZEIZA","Casa","Venta",-34.891617,-58.55879
"202007","GBA","Escobar",5,344,160,152000,"USD","CASA DE 5 AMBIENTES BARRIO ALTOS DE MATHEU","Casa","Venta",-34.388177,-58.831251
"202007","GBA","Escobar",5,965,310,387500,"USD","VENTA-CASA 5 AMBIENTES-Las Lomas-Haras Santa Maria","Casa","Venta",-34.34092,-58.849726
"202007","GBA","La Plata",5,320,70,18000,"USD","CASA EN VENTA DE 3 DORMITORIOS EN LA PLATA","Casa","Venta",-34.946739,-57.899172
"202007","GBA","Hurlingham",5,497,112,119500,"USD","Venta Casa 5 Ambientes Villa Tesei APTA CRÉDITO","Casa","Venta",-34.611983,-58.645067
"202007","GBA","Ituzaingó",5,670,290,350000,"USD","VENTA CASA 5 AMBIENTES, PILETA, PARQUE - ITUZAINGÓ","Casa","Venta",-34.648249,-58.671219
"202007","GBA","San Isidro",5,307,219,175000,"USD","Venta casa (PH) 5 ambientes al frente","Casa","Venta",-34.510093,-58.575304
"202007","GBA","San Isidro",5,280,245,399000,"USD","Venta Casa 4 ambientes Martinez Acepta Permuta","Casa","Venta",-34.50245,-58.521598
"202007","GBA","Vicente López",5,167,137,254000,"USD","CASA OLIVOS EXC UBICACIÓN OPORTUNIDAD","Casa","Venta",-34.507929,-58.499297
"202007","CABA","Comuna 13",5,262,156,490000,"USD","Av. Del LIbertador al 7600. C/ 100 M2 DE TZA PROPIA, TIPO CASA!!","Departamento","Venta",-34.5439484,-58.4606417
"202007","CABA","Comuna 5",5,124,105,500175,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-34.6033231,-58.4183102
"202007","CABA","Comuna 5",5,170,151,370000,"USD","Piso 5 amb balcon, dependencia, cochera y baulera","Departamento","Venta",-34.608283,-58.420261
"202007","CABA","Comuna 14",5,162,117,298000,"USD","Venta Piso 5 amb 162 m2 totales c/ patio Palermo","Departamento","Venta",-34.584216,-58.413731
"202007","CABA","Comuna 14",5,535,220,2800000,"USD","VENTA con RENTA hasta Feb 2020  TORRES DE GELLY Edif. Salguero - Impresionante piso altísimo con vista panorámica al Río y Ciudad","Departamento","Venta",-34.5774841,-58.4057507
"202007","CABA","Comuna 1",5,335,335,1950000,"USD","VENTA piso ALTO en torre M.R.Alvarez!!  sobre Av. Alvear USD 2.200.000  335m2 y 3 cocheras","Departamento","Venta",-34.5909233,-58.384214
"202007","CABA","Comuna 2",5,98,98,250000,"USD","Excelente.Departamento. Venta. Barrio Norte.","Departamento","Venta",-34.5860368,-58.4027337
"202007","CABA","Comuna 1",5,308,220,2300000,"USD","VENTA EN CHATEAU - 5 amb. aterrazado con 3 cochera","Departamento","Venta",-34.608433,-58.354919
"202007","CABA","Comuna 5",6,160,160,265001,"USD","Depto.tipo casa de 6 ambientes en Venta en Almagro","PH","Venta",-34.617826,-58.4155553
"202007","GBA","La Plata",6,268,125,170000,"USD","Casa en venta .La plata 3 dormitorios","PH","Venta",-34.923713,-57.948117
"202007","GBA","Tigre",6,403,210,320000,"USD","Venta Casa 6 amb Nueva construcción 2019 Tigre","Casa","Venta",-34.450284,-58.657618
"202007","GBA","Tigre",6,372,303,670000,"USD","Casa en venta  Barrio Los Lagos Nordelta al lago..","Casa","Venta",-34.402307,-58.662786
"202007","GBA","La Plata",6,240,240,360000,"USD","Casa venta 4 dormitorios , 5 baños y 240 mts 2-Terreno 8 x 43,30 mts  - Tolosa","Casa","Venta",-34.8957809605,-57.9703015021
"202007","CABA","Comuna 13",6,158,141,364000,"USD","VENTA DEPARTAMENTO 6 AMBIENTES BELGRANO","Departamento","Venta",-34.56116,-58.460484
"202007","CABA","Comuna 2",6,478,478,2250000,"USD","RETASADO !!! DUPLEX increible RECICLADO A FULL en edificio de gran categoría - PISO -","Departamento","Venta",-34.5876457,-58.3891999
"202007","CABA","Comuna 7",7,195,163,169000,"USD","Venta PH 7 ambientes Parque Chacabuco, con Cochera","PH","Venta",-34.639928,-58.441353
"202007","GBA","Merlo",2,50,50,10500,"ARS","PH - San Antonio De Padua","PH","Alquiler",-34.6668063,-58.7055627
"202007","GBA","San Isidro",2,50,50,15000,"ARS","ALQUILER PH 2 AMBIENTES EN VILLA ADELINA","PH","Alquiler",-34.524926,-58.5563558
"202007","GBA","Tigre",2,71,71,25000,"ARS","HB Bienes RAICES ALQUILA IMPECABLE DEPARTAMENTO 2 ambientes en Wyndham","Departamento","Alquiler",-34.3966749,-58.6478472
"202007","GBA","Morón",2,43,41,15000,"ARS","Departamento - Moron","Departamento","Alquiler",-34.6454287,-58.622591
"202007","CABA","Comuna 14",2,34,34,23000,"ARS","Departamento - Palermo","Departamento","Alquiler",-34.5859331,-58.4153994
"202007","CABA","Comuna 14",1,64,48,56250,"ARS","Departamento - Palermo","Departamento","Alquiler",-34.5882093,-58.4388237
"202007","CABA","Comuna 14",2,64,48,50700,"ARS","Departamento - Palermo","Departamento","Alquiler",-34.5882093,-58.4388237
"202007","CABA","Comuna 14",2,60,52,55000,"ARS","Quartier! Duplex de 2 ambientes. Mucha onda! VISTA!","Departamento","Alquiler",-34.5765298,-58.4244888
"202007","CABA","Comuna 14",2,45,41,25000,"ARS","Departamento - Palermo Soho","Departamento","Alquiler",-34.5900021,-58.4319732
"202007","GBA","Quilmes",1,38,38,13000,"ARS","Luminoso Monoambiente en alquiler con cochera, excelente zona Bernal","Departamento","Alquiler",-34.7183822,-58.2903659
"202007","GBA","La Plata",2,40,40,13200,"ARS","Departamento  alquiler 1 dormitorio 40 mts2  - La Plata","Departamento","Alquiler",-34.9120841025,-57.94209894
"202007","GBA","La Plata",2,40,40,14500,"ARS","Departamento - La Plata","Departamento","Alquiler",-34.9149172626,-57.9391246867
"202007","GBA","La Plata",2,41,32,14850,"ARS","Departamento alquiler 1 dormitorio al frente y 41 mts 2- La Plata","Departamento","Alquiler",-34.9181774527,-57.9324803514
"202007","CABA","Comuna 1",2,65,65,30000,"ARS","ALQUILER APTO PROF. en el mejor lugar de recoleta DUPLEX 65 m2 impecable $30.000 mas gastos","Departamento","Alquiler",-34.5946808,-58.3873196
"202007","CABA","Comuna 6",2,72,48,22000,"ARS","Departamento - Caballito","Departamento","Alquiler",-34.6275527,-58.4482368
"202007","GBA","Avellaneda",2,40,40,16000,"ARS","Departamento - Wilde","Departamento","Alquiler",-34.7010028,-58.3095887
"202007","CABA","Comuna 12",2,50,45,30000,"ARS","Departamento - Villa Urquiza","Departamento","Alquiler",-34.5771411,-58.4831294
"202007","CABA","Comuna 13",2,40,40,17000,"ARS","EXCELENTE UBICACIÓN RESIDENCIAL - MUY LUMINOSO - LAVADERO","Departamento","Alquiler",-34.5692518,-58.471343
"202007","GBA","Vicente López",2,41,41,24000,"ARS","Departamento - Vicente López","Departamento","Alquiler",-34.520509,-58.4750275
"202007","GBA","Lomas de Zamora",2,51,48,14000,"ARS","Departamento - Lomas de Zamora Oeste","Departamento","Alquiler",-34.7611899,-58.404823
"202007","GBA","Merlo",2,75,75,12000,"ARS","PH - San Antonio De Padua","PH","Alquiler",-34.6668063,-58.7055627
"202007","GBA","Ezeiza",3,91,70,19500,"ARS","Duplex  en alquiler - Ezeiza - a seis cuadras de Las Toscas Shopping","PH","Alquiler",-34.8580615,-58.5121119
"202007","CABA","Comuna 10",3,190,80,40000,"ARS","PH 3 AMBIENTES VILLA   LURO   110MTS. DE JARDIN +PATIO","PH","Alquiler",-34.6428838,-58.4925921
"202007","GBA","Tigre",3,70,70,18000,"ARS","Cristian Mooswalder Negocios Inmobiliarios","Casa","Alquiler",-34.4060598969,-58.7255387635
"202007","GBA","Avellaneda",3,60,60,16000,"ARS","Casa - Avellaneda","Casa","Alquiler",-34.6832738,-58.3605343
"202007","GBA","Hurlingham",3,45,45,14000,"ARS","Casa - Hurlingham","Casa","Alquiler",-34.5862835,-58.6408806
"202007","GBA","Tigre",3,85,70,30000,"ARS","Departamento - Nordelta Paseo de la Bahia","Departamento","Alquiler",-34.3974014,-58.649185
"202007","GBA","Tigre",3,184,107,55500,"ARS","Praia - 3 amb con terraza y pileta - Vistas increíbles","Departamento","Alquiler",-34.4074122451,-58.6507276423
"202007","GBA","Tigre",3,85,70,30000,"ARS","GVL Duplex 3 amb en El Reflejo, Bahia Grande de Nordelta","Departamento","Alquiler",-34.3974014,-58.649185
"202007","GBA","Ezeiza",3,75,75,22000,"ARS","Departamento - Espacio Las Cavas","Departamento","Alquiler",-34.8884562,-58.5090983
"202007","GBA","Vicente López",3,62,58,45000,"ARS","Vedia y Gral Paz. Espectacular vista","Departamento","Alquiler",-34.5364813,-58.4687458
"202007","GBA","Escobar",3,63,63,25000,"ARS","Departamento - Ingeniero Maschwitz","Departamento","Alquiler",-34.3861994802,-58.7335308176
"202007","CABA","Comuna 14",3,62,58,30000,"ARS","Departamento - Las Cañitas","Departamento","Alquiler",-34.5664012,-58.4342775
"202007","CABA","Comuna 14",2,64,48,68000,"ARS","Departamento - Palermo","Departamento","Alquiler",-34.5882093,-58.4388237
"202007","CABA","Comuna 14",3,70,70,40000,"ARS","Departamento - Palermo Chico","Departamento","Alquiler",-34.5818185,-58.4078904
"202007","GBA","La Plata",4,65,65,15400,"ARS","Departamento alquiler 2 dormitorios al contra-frente y 65 mts 2 - La Plata","Departamento","Alquiler",-34.9196854648,-57.9340392184
"202007","CABA","Comuna 1",2,45,45,19000,"ARS","Alquiler 2 amb. apto profesional/ oficina","Departamento","Alquiler",-34.613396,-58.374822
"202007","CABA","Comuna 12",3,75,65,38000,"ARS","ALQUILER 3 AMBIENTES CON COCHERA CUBIERTA - VILLA URQUIZA","Departamento","Alquiler",-34.572722,-58.4833846
"202007","CABA","Comuna 12",3,77,57,33000,"ARS","Excelente departamento de tres ambientes en alquiler en Villa Urquiza","Departamento","Alquiler",-34.581226,-58.4859823
"202007","GBA","Vicente López",3,58,55,36000,"ARS","Departamento 3 ambientes con cochera  - La Lucila-Vias/Maipu","Departamento","Alquiler",-34.5025275,-58.4937463
"202007","CABA","Comuna 3",4,71,63,30000,"ARS","PH SARANDI 100 - Almagro","PH","Alquiler",-34.6111583,-58.3945921
"202007","CABA","Comuna 14",4,125,105,65000,"ARS","PH en alquiler 4 ambientes - Las Cañitas","PH","Alquiler",-34.5720661,-58.4324886
"202007","GBA","Vicente López",4,150,150,50000,"ARS","PH 4 Amb. en Altos con Entrada Independiente, Sin Expensas","PH","Alquiler",-34.5431188153,-58.4887505398
"202007","GBA","Ezeiza",4,140,140,37000,"ARS","Casa - Solar Del Bosque","Casa","Alquiler",-34.9055561,-58.5076139
"202007","GBA","Lomas de Zamora",4,110,110,30000,"ARS","Casa - Banfield Oeste","Casa","Alquiler",-34.7465288,-58.3998643
"202007","GBA","Morón",4,116,102,40000,"ARS","Departamento - Moron","Departamento","Alquiler",-34.6455877,-58.6145337
"202007","CABA","Comuna 13",4,150,140,250000,"ARS","4 Ambientes c/Dependencia   2 cocheras- Torres Montañeses","Departamento","Alquiler",-34.5482144,-58.4570902
"202007","CABA","Comuna 5",4,144,118,37000,"ARS","Departamento de 4 ambientes en Alquiler en Almagro","Departamento","Alquiler",-34.6017989906,-58.4308322237
"202007","CABA","Comuna 14",5,160,150,140000,"ARS","ALQU DEPTO PALERMO CHICO COCH Y BAUL S/ MUEBLES","Departamento","Alquiler",-34.577221,-58.405445
"202007","CABA","Comuna 13",4,140,130,180000,"ARS","CUATRO AMBIENTES C/ DEPENDENCIA y cochera .Mendoza al 900","Departamento","Alquiler",-34.5520956,-58.4425133
"202007","CABA","Comuna 2",4,135,135,72000,"ARS","Departamentos 3 dormitorios","Departamento","Alquiler",-34.5912434,-58.3915163
"202007","GBA","San Miguel",4,70,70,21500,"ARS","Departamento - San Miguel","Departamento","Alquiler",-34.5331817,-58.7168338
"202007","GBA","Lanús",6,400,400,45000,"ARS","Casa - Valentin Alsina","Casa","Alquiler",-34.6673122,-58.4163462
"202007","GBA","Presidente Perón",5,160,140,38000,"ARS","Casa - El Lauquen","Casa","Alquiler",-34.9330998,-58.4863423
"202007","GBA","San Vicente",6,260,260,50000,"ARS","Casa - Fincas de San Vicente","Casa","Alquiler",-35.03453,-58.44526
"202007","GBA","Esteban Echeverría",5,145,130,50000,"ARS","Casa - Santa Ines","Casa","Alquiler",-34.8992419,-58.4886625
"202007","GBA","Malvinas Argentinas",6,480,480,300000,"ARS","Reynolds Propiedades - Alquiler Verano!","Casa","Alquiler",-34.4854394671,-58.6874144679
"202007","CABA","Comuna 14",2,57,57,230000,"USD","Depto.tipo casa de 2 ambientes en Venta en Palermo soho","PH","Venta",-34.5915781324,-58.4266785984
"202007","GBA","Tigre",2,56,50,124000,"USD","DEPARTAMENTO EN NORDELTA , LAGOS DEL SENDERO , VISTA AL AGUA","Departamento","Venta",-34.3967647,-58.6476628
"202007","GBA","Ezeiza",2,60,49,112000,"USD","Departamento - Sotavento","Departamento","Venta",-34.8912533,-58.510374
"202007","GBA","Ezeiza",2,52,42,104000,"USD","Departamento - Sotavento","Departamento","Venta",-34.8912533,-58.510374
"202007","CABA","Comuna 7",2,58,48,135000,"USD","VENTA DEPARTAMENTO 2 AMB A ESTRENAR FLORES CABA","Departamento","Venta",-34.636682,-58.471753
"202007","GBA","Morón",2,28,21,74000,"USD","Departamento - Haedo","Departamento","Venta",-34.6435201,-58.5825353
"202007","CABA","Comuna 13",2,43,39,128000,"USD","VENTA 2 AMBIENTES SEMIPISO SEGURIDAD VISTA PANORAMICA LOMAS DE NUÑEZ","Departamento","Venta",-34.5462051,-58.4675188
"202007","CABA","Comuna 13",2,70,53,206500,"USD","Departamento - Nuñez","Departamento","Venta",-34.5405708,-58.4642479
"202007","CABA","Comuna 1",2,48,45,101000,"USD","Departamento de 2 ambientes en Venta en Almagro","Departamento","Venta",-34.60721,-58.37074
"202007","CABA","Comuna 5",1,26,24,55000,"USD","OPORTUNIDAD!! MONOAMBIENTE, CON BALCON, TODO LUZ!!! muy buena ubicación","Departamento","Venta",-34.614899,-58.4171981
"202007","CABA","Comuna 5",2,33,33,85000,"USD","2 amb Luminoso - Ubicación Ideal en  Almagro","Departamento","Venta",-34.6029107,-58.4301594
"202007","CABA","Comuna 5",2,41,41,95000,"USD","Departamento de 2 ambientes en Venta en Almagro","Departamento","Venta",-34.60218,-58.4224
"202007","CABA","Comuna 5",1,42,34,129200,"USD","HERMOSO MONOAMBIENTE DIVISIBLE EN EMPRENDIMIENTO RIVADAVIA PARK - VENTA","Departamento","Venta",-34.6121001,-58.4229953
"202007","CABA","Comuna 5",2,46,42,171990,"USD","Departamento de 2 ambientes en Venta en Almagro","Departamento","Venta",-34.60381,-58.41797
"202007","CABA","Comuna 14",2,87,55,230000,"USD","Departamento de 2 ambientes en Venta en Palermo soho","Departamento","Venta",-34.591573616,-58.4266739252
"202007","CABA","Comuna 14",2,54,49,195000,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-34.5896406707,-58.4224587287
"202007","CABA","Comuna 14",2,64,57,265000,"USD","Departamento - Duplex - Venta - 2 Ambientes - Palermo Soho - Capital Federal - Buenos Aires -","Departamento","Venta",-34.5939243614,-58.4296416791
"202007","CABA","Comuna 14",2,48,43,134000,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-34.5886479274,-58.4219942272
"202007","CABA","Comuna 14",2,42,34,119000,"USD","2 Ambientes con Balcon, Patio y Amenities","Departamento","Venta",-34.5854636,-58.4394743
"202007","CABA","Comuna 14",2,40,40,98000,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-34.59732979,-58.42413734
"202007","CABA","Comuna 14",2,87,55,230000,"USD","Departamento de 2 ambientes en Venta en Palermo","Departamento","Venta",-34.591573616,-58.4266739252
"202007","CABA","Comuna 14",2,45,45,129000,"USD","PRIVILEGIADA UBICACION- MUY LUMINOSO - SE VENDE CON RENTA","Departamento","Venta",-34.5629583,-58.4382498
"202007","CABA","Comuna 14",2,70,65,240000,"USD","Departamento - Palermo Hollywood","Departamento","Venta",-34.5828229,-58.4348398
"202007","CABA","Comuna 14",2,55,50,299900,"USD","Venta 2 Amb.  Cochera Edificio Astor Amenities","Departamento","Venta",-34.5867231,-58.4096229
"202007","CABA","Comuna 4",1,37,32,85000,"USD","MONOAMBIENTE CON CÓMODO BALCÓN SEMICUBIERTO - SÓLO 5 AÑOS ANTIGUEDAD","Departamento","Venta",-34.6306285,-58.3765237
"202007","GBA","La Plata",2,56,56,77500,"USD","7 e/ 63 y 64 , venta depto de categoría de un dormitorio","Departamento","Venta",-34.9241762949,-57.9373383355
"202007","GBA","La Plata",2,60,47,53000,"USD","81 entre 1 y 2 . Departamento de 1 dormitorio en venta, La Plata.","Departamento","Venta",-34.93273942,-57.9124098849
"202007","CABA","Comuna 11",1,34,30,80000,"USD","MÚDATE YA -IDEAL INVERSOR- Monoambiente - IMPEC. ESTADO  -EXCEL. UBIC- APTO CREDITO-","Departamento","Venta",-34.6081002,-58.4724777
"202007","CABA","Comuna 1",2,65,65,170000,"USD","VENTA APTO PROF. en el mejor lugar de recoleta DUPLEX 65 m2 impecable USD 170.000","Departamento","Venta",-34.5946808,-58.3873196
"202007","CABA","Comuna 12",2,73,50,179000,"USD","Venta departamento de 2 ambientes con cochera","Departamento","Venta",-34.5517774,-58.4911392
"202007","CABA","Comuna 13",2,44,41,118000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES A ESTRENAR, EN COLEGIALES","Departamento","Venta",-34.5799435,-58.4521581
"202007","GBA","La Matanza",2,38,32,65000,"USD","VENTA LUMINOSO DEPARTAMENTO 2 AMBIENTES CON BALCÓN Y BAJAS EXPENSAS. RAMOS MEJIA","Departamento","Venta",-34.6483242,-58.5510891
"202007","GBA","San Miguel",2,42,42,65000,"USD","Departamento - San Miguel","Departamento","Venta",-34.5334157,-58.7142752
"202007","CABA","Comuna 15",1,31,29,69000,"USD","MONOAMBIENTE CON BALCÓN AL FRENTE - 4 C/ SUBTE LÍNEA B - MUY LUMINOSO","Departamento","Venta",-34.58532,-58.4747106
"202007","CABA","Comuna 1",2,34,32,68000,"USD","Departamento dos ambientes sobre Av. Corrientes restaurado a nuevo!! OPORTUNIDAD!!","Departamento","Venta",-34.6035047199,-58.379660963
"202007","CABA","Comuna 15",2,35,35,75000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6018183928,-58.4385648941
"202007","CABA","Comuna 15",2,29,27,83000,"USD","Dos ambientes en venta - Villa Crespo","Departamento","Venta",-34.5947209,-58.4442897
"202007","CABA","Comuna 1",2,55,42,147000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-34.603771,-58.381587
"202007","CABA","Comuna 15",2,36,33,99000,"USD","Dos ambientes en venta- Villa Crespo","Departamento","Venta",-34.5947209,-58.4442897
"202007","CABA","Comuna 15",2,43,40,118000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5995431,-58.4435034
"202007","CABA","Comuna 15",2,36,33,110000,"USD","Dos ambientes en venta - Villa Crespo","Departamento","Venta",-34.5947209,-58.4442897
"202007","CABA","Comuna 15",2,39,39,74700,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5973853,-58.4475066
"202007","CABA","Comuna 15",2,38,38,99000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6037095045,-58.4420597266
"202007","CABA","Comuna 15",2,46,40,80000,"USD","EXCELENTE UBICACIÓN - DEPARTAMENTO PB CON PATIO - ESPACIO LAVADERO","Departamento","Venta",-34.5804524,-58.4721217
"202007","CABA","Comuna 15",2,49,43,94000,"USD","SE VENDE CON URGENCIA - METROS SUBTE B - CON BALCÓN - APTO PROFESIONAL","Departamento","Venta",-34.5805798,-58.4707315
"202007","CABA","Comuna 15",2,40,31,150000,"USD","DEPARTAMENTO CON COCHERA CUBIERTA - DETALLES CATEGORÍA - A METROS SUBTE B","Departamento","Venta",-34.5793006,-58.4658543
"202007","CABA","Comuna 15",1,47,37,119000,"USD","EXCELENTE UBICACIÓN - BALCÓN SEMICUBIERTO TIPO TERRAZA - METROS SUBTE B","Departamento","Venta",-34.5827846,-58.467412
"202007","CABA","Comuna 12",2,73,73,219000,"USD","Venta Duplex Oi Residences Olazabal y Miller Amenities Cochera","Departamento","Venta",-34.57304,-58.479785
"202007","GBA","San Isidro",2,52,50,149000,"USD","¡Hermoso Departamento Semipiso a Estrenar! Dos Ambientes, Zona Unicenter - Olivos","Departamento","Venta",-34.5079037,-58.5197364
"202007","GBA","San Isidro",2,54,50,149000,"USD","¡Hermoso Departamento Semipiso a Estrenar! Dos Ambientes, Zona Unicenter - Olivos","Departamento","Venta",-34.5079037,-58.5197364
"202007","GBA","Lomas de Zamora",2,40,40,78000,"USD","Departamento - Temperley Oeste","Departamento","Venta",-34.7789025,-58.3989312
"202007","GBA","Tres de Febrero",1,57,52,128000,"USD","AMPLIO 2 AMBIENTES EN DUPLEX CON COCHERA Y AMENITIES","Departamento","Venta",-34.598546,-58.5455218
"202007","GBA","Tres de Febrero",1,31,28,42000,"USD","Monoambiente con balcon en Edificio Julieta II","Departamento","Venta",-34.6004056,-58.5650511
"202007","CABA","Comuna 11",2,42,42,95000,"USD","Venta Departamento 2 ambientes expensas bajas Villa del Parque","Departamento","Venta",-34.6123769819,-58.4952703391
"202007","CABA","Comuna 6",2,37,37,85001,"USD","Departamento de 2 ambientes en Venta en Parque centenario","Departamento","Venta",-34.6091881,-58.4431133
"202007","GBA","Esteban Echeverría",2,60,55,98000,"USD","Departamento - Monte Grande","Departamento","Venta",-34.8271786,-58.4620124
"202007","GBA","Ezeiza",3,91,70,105000,"USD","Duplex  en alquiler - Ezeiza - a seis cuadras de Las Toscas Shopping","PH","Venta",-34.8580615,-58.5121119
"202007","CABA","Comuna 14",3,65,57,144900,"USD","Depto.tipo casa de 3 ambientes en Venta en Palermo soho","PH","Venta",-34.5937883647,-58.4280162351
"202007","GBA","La Plata",4,137,85,95000,"USD","Diagonal 73 entre 47 y 48. PH en venta, La Plata.-","PH","Venta",-34.9215263769,-57.9605609342
"202007","CABA","Comuna 14",3,65,57,144900,"USD","Depto.tipo casa de 3 ambientes en Venta en Villa crespo","PH","Venta",-34.5937883647,-58.4280162351
"202007","CABA","Comuna 8",3,87,59,75000,"USD","PH CON POTENCIAL - SIN EXPENSAS -  PARRILLA - SÓLO 3 UNIDADES - PATIO","PH","Venta",-34.6642351,-58.4852973
"202007","CABA","Comuna 15",3,87,58,189000,"USD","EXCELENTE PH TIPO TRIPLEX - CON TERRAZA PROPIA - SUBTE B","PH","Venta",-34.5816436,-58.4673239
"202007","GBA","La Plata",3,60,60,50000,"USD","Casa venta  2 dormitorios en Villa Castells- 100 mts 2 - La Plata","Casa","Venta",-34.879243801,-57.9999425931
"202007","GBA","La Plata",3,100,100,120000,"USD","Casa - Los Hornos","Casa","Venta",-34.9504237,-57.9760746
"202007","GBA","Vicente López",5,152,120,349000,"USD","Casa con excelente ubicación !!Patio con  parrilla","Casa","Venta",-34.532536,-58.489455
"202007","GBA","Tres de Febrero",3,230,130,150000,"USD","CASA 3 AMB C/GARAGE PATIO VILLA BOSCH","Casa","Venta",-34.5845297,-58.5725998
"202007","GBA","Esteban Echeverría",3,86,86,110000,"USD","Casa - Monte Grande","Casa","Venta",-34.8277555,-58.4735248
"202007","CABA","Comuna 5",3,73,60,240000,"USD","Departamento 3 ambientes con 2 cocheras y balcón- Boedo","Departamento","Venta",-34.6248822,-58.4255511
"202007","GBA","Tigre",3,92,76,180000,"USD","Departamento - Los Naranjos","Departamento","Venta",-34.4233373,-58.58807
"202007","GBA","Tigre",3,80,70,210000,"USD","Departamento en venta en Newman Joven","Departamento","Venta",-34.4113306,-58.7102334
"202007","GBA","Tigre",3,91,77,189000,"USD","Departamento-venta-3 ambientes-Nordelta-Tigre","Departamento","Venta",-34.4257517241,-58.657492837
"202007","GBA","Ezeiza",3,80,66,135000,"USD","Departamento - Sotavento","Departamento","Venta",-34.8912533,-58.510374
"202007","CABA","Comuna 7",3,80,71,115000,"USD","Departamento de 3 ambientes en Venta en Flores","Departamento","Venta",-34.6283818176,-58.4709452691
"202007","GBA","Vicente López",3,62,58,230000,"USD","Vedia y Gral Paz. Espectacular vista","Departamento","Venta",-34.5364813,-58.4687458
"202007","CABA","Comuna 5",3,50,50,138000,"USD","Departamento de 3 ambientes en Venta en Almagro","Departamento","Venta",-34.6053483638,-58.4276769255
"202007","CABA","Comuna 5",3,81,70,169000,"USD","Departamento de 3 ambientes en Venta en Almagro","Departamento","Venta",-34.60404262,-58.43072202
"202007","CABA","Comuna 5",3,49,49,153000,"USD","Departamento de 3 ambientes en Venta en Almagro","Departamento","Venta",-34.6017989906,-58.4308322237
"202007","CABA","Comuna 5",3,52,52,130000,"USD","Departamento de 3 ambientes en Venta en Almagro","Departamento","Venta",-34.6024282849,-58.4252948987
"202007","CABA","Comuna 12",3,154,105,390000,"USD","Departamento - Coghlan","Departamento","Venta",-34.559519,-58.4817809
